Sku_id,Desc,Vendor,Zone,Aisle,Bay,Sell_unit,Pack_1,Pack_2,Pack_3,DOFT
AVE18-497,"MAILER,5.25""DISK,WHITE",AVE,A,30,31,EA,EA,,,1995/4/2
AVE18-498,"MAILER,CD-ROM,W/JEWEL CASE",AVE,A,30,29,PK,EA,PK,,1995/7/30
AVE18-499,"MAILER,BINDER,1"",SMART SHIP",AVE,A,30,29,PK,EA,PK,,1995/7/30
AVE18-541,"FASTENER,TAG,METAL DIAMOND,",AVE,A,36,21,CT,EA,CT,,1995/4/2
AVE18-800,"FASTENER,TAG,PLASTIC,5""",AVE,A,36,21,CT,EA,CT,,1995/4/2
AVE18-801,"FASTENER,TAG,PLASTIC,9""",AVE,A,36,21,CT,EA,CT,,1995/4/2
AVE18-814,"SHEET,14-COLUMN,11X17",AVE,A,30,32,PK,SH,PK,,1995/4/2
AVE18-824,"SHEET,24-COLUMN,11X17",AVE,A,30,32,PK,SH,PK,,1995/4/2
AVE18-830,"SHEET,30-COLUMN,11X17",AVE,A,30,32,PK,SH,PK,,1995/4/2
AVE18480,"PACKAGING SYSTEM,8X8X8",AVE,A,30,9,EA,EA,PK,,1995/10/1
AVE18481,"PACKAGING SYSTEM,12X12X12",AVE,A,30,9,EA,EA,PK,,1995/10/1
AVE18482,"PACKAGING SYSTEM,16X16X16",AVE,A,30,9,EA,EA,PK,,1996/1/1
AVE18500,"MAILER,MULTI DISK/DOCUMENT",AVE,A,30,34,EA,EA,,,1996/7/15
AVE18502,"MAILER,DISK POCKET",AVE,A,30,29,PK,EA,PK,,1996/5/27
AVE20121,"SHEET,3-RG,11X8.5AVEWB213",AVE,A,38,33,PK,SH,PK,,1995/4/2
AVE20122,"SHEET,3-RG,11X8.5,AVEWB213R",AVE,A,38,34,PK,SH,PK,,1995/4/2
AVE20405,"TABS,PRNT.ON,DBL.RVS,UNPNCH",AVE,A,36,24,BX,SH,BX,,1996/1/29
AVE21-021,"PAD,STAMP,#1,FELT,UNINKED",AVE,A,30,32,EA,EA,BX,,1995/4/2
AVE21-022,"PAD,STAMP,#2,FELT,UNINKED",AVE,A,30,32,EA,EA,BX,,1995/4/2
AVE21-023,"PAD,STAMP,#3,FELT,UNINKED",AVE,A,30,32,EA,EA,BX,,1995/4/2
AVE21-051,"PAD,STAMP,#1,FELT,GREEN",AVE,A,30,32,EA,EA,BX,,1995/4/2
AVE21-061,"PAD,STAMP,#1,FELT,BLUE",AVE,A,30,32,EA,EA,BX,,1995/4/2
AVE21-071,"PAD,STAMP,#1,FELT,RED",AVE,A,30,33,EA,EA,BX,,1995/4/2
AVE21-072,"PAD,STAMP,#2,FELT,RED",AVE,A,30,33,EA,EA,BX,,1995/4/2
AVE21-073,"PAD,STAMP,#3,FELT,RED",AVE,A,30,33,EA,EA,BX,,1995/4/2
AVE21-081,"PAD,STAMP,#1,FELT,BLACK",AVE,A,30,33,EA,EA,BX,,1995/4/2
AVE21-082,"PAD,STAMP,#2,FELT,BLACK",AVE,A,30,33,EA,EA,BX,,1995/4/2
AVE21-083,"PAD,STAMP,#3,FELT,BLACK",AVE,A,30,33,EA,EA,BX,,1995/4/2
AVE21-251,"PAD,STAMP,#1,MICROPORE,GRN",AVE,A,30,33,EA,EA,BX,,1995/4/2
AVE21-261,"PAD,STAMP,#1,MICROPORE,BLUE",AVE,A,30,33,EA,EA,BX,,1995/4/2
AVE21-271,"PAD,STAMP,#1,MICROPORE,RED",AVE,A,30,34,EA,EA,BX,,1995/4/2
AVE21-272,"PAD,STAMP,#2,MICROPORE,RED",AVE,A,30,34,EA,EA,BX,,1995/4/2
AVE21-281,"PAD,STAMP,#1,MICROPORE,BLK",AVE,A,30,34,EA,EA,BX,,1995/4/2
AVE21-282,"PAD,STAMP,#2,MICROPORE,BLK",AVE,A,30,34,EA,EA,BX,,1995/4/2
AVE21-361,"PAD,STAMP,#1,FOAM RUBBER,BE",AVE,A,30,34,EA,EA,BX,,1995/4/2
AVE21-371,"PAD,STAMP,#1,FOAM RUBBER,RD",AVE,A,30,34,EA,EA,BX,,1995/4/2
AVE21-381,"PAD,STAMP,#1,FOAM RUBBER,BK",AVE,A,31,1,EA,EA,BX,,1995/4/2
AVE21-447,"INK,F/STAMP PAD,2 OZ,RED",AVE,A,31,1,EA,EA,BX,,1995/4/2
AVE21-448,"INK,F/STAMP PAD,2 OZ,BLACK",AVE,A,31,2,EA,EA,BX,,1995/4/2
AVE21-511,"RACK,STAMP,CASTOR,6 STP CAP",AVE,A,31,2,EA,EA,,,1995/4/2
AVE21-515,"RACK,STAMP,CASTOR,8 STAMP",AVE,A,31,2,EA,EA,,,1995/4/2
AVE21-516,"RACK,STAMP,CASTOR,10 STAMP",AVE,A,31,2,EA,EA,,,1995/4/2
AVE21-556,"INKER,2 OZ.,BLUE,WASHABLE",AVE,A,31,2,EA,EA,BX,,1996/12/30
AVE21-557,"INKER,2 OZ.,RED,WASHABLE",AVE,A,31,2,EA,EA,BX,,1996/1/1
AVE21-558,"INKER,BLACK,202,WASHABLE",AVE,A,31,2,EA,EA,BX,,1996/2/26
AVE21-761,"PAD,STAMP,WASHABLE,BLUE",AVE,A,31,3,EA,EA,DZ,,1996/8/5
AVE21-771,"PAD,STAMP,WASHABLE,RED",AVE,A,31,3,EA,EA,BX,,1996/4/1
AVE21-781,"PAD,STAMP,WASHABLE,BLACK",AVE,A,31,3,EA,EA,BX,,1996/1/1
AVE22-207,"TAB,INDEX,SWIFT,1.5"",RED",AVE,A,36,23,PK,EA,PK,,1995/4/2
AVE22-208,"TAB,INDEX,SWIFT,1.5"",BLUE",AVE,A,36,23,PK,EA,PK,,1995/4/2
AVE22-211,"TAB,INDEX,SWIFT,1.5"",WHITE",AVE,A,36,23,PK,EA,PK,,1995/4/2
AVE23-075,"INDEX,3-RG,UNSERT,5 TAB,WE",AVE,A,36,23,ST,ST,,,1995/4/2
AVE23-078,"INDEX,3-RG,UNSERT,8 TAB-WE",AVE,A,36,24,ST,ST,,,1995/4/2
AVE23-080,"INDEX,PLAST,HD,11X8.5,5-TAB",AVE,A,36,24,ST,ST,,,1995/4/2
AVE23-084,"INDEX,PLAST,HD,11X8.5,8-TAB",AVE,A,36,24,ST,ST,,,1995/4/2
AVE23-280,"INDEX,3-RG,5 TAB,COLORED",AVE,A,36,24,ST,ST,,,1995/4/2
AVE23-281,"INDEX,3-RG,5 TAB,CLEAR",AVE,A,36,25,ST,ST,,,1995/4/2
AVE23-284,"INDEX,3-RG,8 TAB,COLORED",AVE,A,36,25,ST,ST,,,1995/4/2
AVE23-285,"INDEX,3-RG,8 TAB,CLEAR",AVE,A,36,25,ST,ST,,,1995/4/2
AVE23-736,"MARKER,WASHABLE,BE",AVE,A,31,3,EA,EA,DZ,,1996/7/1
AVE23-737,"MARKER,WASHABLE,RD",AVE,A,31,3,EA,EA,DZ,,1996/7/8
AVE23-738,"MARKER,MARKS-A-LOT,DEN24168",AVE,A,31,3,EA,EA,DZ,,1995/4/2
AVE23-743,"HI-LITER,WASHABLE FL.YW",AVE,A,31,2,EA,EA,DZ,,1996/9/9
AVE23-851,"HILITER,FL.PEN STYLE,ST/5CL",AVE,A,31,4,ST,ST,BX,,1995/4/30
AVE24-000,"MARKER,HI-LITER,FLOUR YEL",AVE,A,31,4,EA,EA,DZ,,1995/4/2
AVE24-010,"MARKER,HI-LITER,FLOUR PINK",AVE,A,31,4,EA,EA,DZ,,1995/4/2
AVE24-016,"MARKER,HI-LITER,FLOUR BLUE",AVE,A,31,4,EA,EA,DZ,,1995/4/2
AVE24-020,"MARKER,HI-LITER,FLOUR GREEN",AVE,A,31,4,EA,EA,DZ,,1995/4/2
AVE24-050,"MARKER,HI-LITER,FLOURORANGE",AVE,A,31,4,EA,EA,DZ,,1995/4/2
AVE24-052,"MARKER,SET,HI-LITER,FLOUR,4",AVE,A,31,4,ST,ST,BX,,1995/4/2
AVE24-069,"HILITER,COMFORT GRIP,FL.YLW",AVE,A,31,4,EA,EA,DZ,,1995/4/2
AVE24-070,"HILITER,COMFORT GRIP,FL PNK",AVE,A,31,3,EA,EA,DZ,,1995/7/30
AVE24-142,"MARKER,JUMBO,PERM,FLMAGENTA",AVE,A,31,5,EA,EA,DZ,,1995/4/2
AVE24-143,"MARKER,JUMBO,PERM,FL.GREEN",AVE,A,31,5,EA,EA,DZ,,1995/4/2
AVE24-144,"MARKER,JUMBO,PERM,FL.ORANGE",AVE,A,31,5,EA,EA,DZ,,1995/4/2
AVE24-147,"MARKER,JUMBO,PERM,RED",AVE,A,31,5,EA,EA,DZ,,1995/4/2
AVE24-148,"MARKER,JUMBO,PERM,BLACK",AVE,A,31,5,EA,EA,DZ,,1995/4/2
AVE24-167,"MARKER,WASHABLE,JUMBO,RD",AVE,A,31,4,EA,EA,DZ,,1996/4/29
AVE24-168,"MARKER,WASHABLE,JUMBO,BK",AVE,A,31,5,EA,EA,DZ,,1996/4/29
AVE24-175,"MARKER,HI-LITER,MAX,YELLOW",AVE,A,31,5,EA,EA,DZ,,1995/4/2
AVE24-179,"MARKER,HI-LITER,MAX,PINK",AVE,A,31,5,EA,EA,DZ,,1995/4/2
AVE24-280,"INDEX,3-RG,A-Z TAB",AVE,A,36,25,ST,ST,,,1995/4/2
AVE24-286,"INDEX,3-RG,JAN-DEC TAB",AVE,A,36,27,ST,ST,,,1995/4/2
AVE24-391,"PAD,EASEL,DRY ERASE,27X34",AVE,A,31,5,EA,EA,TU,,1995/4/2
AVE24-405,"MARKER,DRY ERASE,GREEN",AVE,A,31,6,EA,EA,,,1995/4/2
AVE24-406,"MARKER,DRY ERASE,BLUE",AVE,A,31,6,EA,EA,,,1995/4/2
AVE24-407,"MARKER,DRY ERASE,RED",AVE,A,31,6,EA,EA,,,1995/4/2
AVE24-408,"MARKER,DRY ERASE,BLACK",AVE,A,31,6,EA,EA,,,1995/4/2
AVE24-409,"MARKER,SET,DRY ERASE,4 CLRS",AVE,A,31,6,ST,EA,ST,,1995/4/2
AVE24-412,"MARKER,SET,DRY ERASER,2 CLR",AVE,A,31,6,ST,EA,ST,,1995/4/2
AVE24-877,"MARKER,FELT-TIP,LG W/CLP,RD",AVE,A,31,6,EA,EA,DZ,,1995/4/2
AVE24-878,"MARKER,FELT-TIP,LG W/CLP,BK",AVE,A,31,6,EA,EA,DZ,,1995/4/2
AVE24076,"HIGHLIGHTER,STICK,GLIDE,FLO",AVE,A,35,6,EA,EA,DZ,,1996/4/29
AVE24283,"INDEX,3-RG,1-31 TAB",AVE,A,36,27,ST,ST,,,1995/4/2
AVE25-180,"INDEX,3-RG,A-Z TAB,LEATHER",AVE,A,36,27,ST,ST,,,1995/4/2
AVE25-187,"INDEX,3-RG,1-31 TAB,LEATHER",AVE,A,36,27,ST,ST,,,1995/4/2
AVE25181,"INDEX,3-RG,MONTHS,LTHR,BLK.",AVE,A,36,27,ST,ST,,,1995/4/2
AVE25411,"BUSINESS CRD SHEET,SMARTRAC",AVE,D,17,5,PK,EA,PK,,1995/4/2
AVE25503,"PACK,DISK,ASST CLR,KM25503",AVE,D,17,23,PK,EA,PK,,
AVE25514,"CASE,DISK,3.5"",2PK,KM25514",AVE,D,17,23,PK,EA,PK,,
AVE25526,"SLEEVES,CD/CDROM,KM25526",AVE,A,35,6,PK,EA,PK,,1996/9/30
AVE25527,"SLEEVES,CD/CDROM, KM25527",AVE,A,35,6,PK,EA,PK,,1997/1/27
AVE25528,"PACK,DISK,3.5"",KM25528",AVE,A,35,6,PK,EA,PK,,1996/10/21
AVE25530,"UNIT,DESKTOP,CD,KM25530",AVE,A,35,6,PK,EA,PK,,
AVE25531,"UNIT,DESKTOP,CD,WOD,KM25531",AVE,D,17,23,PK,EA,PK,,1997/2/17
AVE25534,"WALLET,CD/CDROM,KM25534",AVE,A,35,6,PK,EA,PK,,1996/9/23
AVE25535,"WALLET,CD/CDROM,KM25535",AVE,A,35,6,PK,EA,PK,,1996/9/23
AVE25538,"CASE,MULTIMEDIA,KM25538",AVE,A,35,6,PK,EA,PK,,1996/4/29
AVE25541,"WALLET,CD PLAYER/CD,KM25541",AVE,A,35,6,EA,EA,BX,,1996/10/7
AVE25542,"CASE,MULTIMEDIA,KM25542,PY",AVE,A,35,6,PK,EA,PK,,1996/9/16
AVE25545,"FLIP TRAC CASE,20CAPTY,BLK",AVE,A,35,7,EA,EA,EA,,1996/12/9
AVE25546,"FLIP TRAC CASE,20CAPTY,BLK",AVE,A,35,7,EA,EA,EA,,1996/10/14
AVE25548,"MINI TRAC FILE,HOLDS 50 CDS",AVE,A,36,29,EA,EA,BX,,1996/7/29
AVE26001,"GUIDE,CARD,A-Z,5X3,RAINBOW",AVE,A,37,24,ST,ST,BX,,1995/4/2
AVE26008,"GUIDE,CARD,A-Z,6X4,RAINBOW",AVE,A,37,32,ST,ST,BX,,1995/4/2
AVE26014,"GUIDE,CARD,A-Z,8X5,RAINBOW",AVE,A,38,3,ST,ST,BX,,1995/4/2
AVE26025,"GUIDE,CARD,INSERTABLE,5X3",AVE,A,38,4,ST,ST,BX,,1995/4/2
AVE26026,"GUIDE,CARD,INSERTABLE,6X4",AVE,A,38,4,ST,ST,BX,,1995/4/2
AVE26027,"GUIDE,CARD,INSERTABLE,8X5",AVE,A,38,4,ST,ST,BX,,1995/4/2
AVE26300,"PPR,INK JET,BRLNT.COLOR,WE.",AVE,A,36,27,PK,SH,PK,,1995/5/28
AVE27-158,"MARKER,REGULAR,CHISEL,BLACK",AVE,A,31,3,EA,EA,BX,,1995/5/28
AVE27-177,"MARKER,LARGE,CHISEL,RED",AVE,A,31,3,EA,EA,BX,,1995/4/30
AVE27-178,"MARKER,PERM,CHISEL,BLACK",AVE,A,31,3,EA,EA,,,1995/4/2
AVE28002,"STICK,CORRECTION,QUICK FIX",AVE,A,31,5,EA,EA,PK,,1996/1/1
AVE29-296,"MARKER,PERM.STAY SHARP,BE",AVE,A,31,1,EA,EA,DZ,,1996/8/12
AVE29-297,"MARKER,PERM.STAY SHARP,RD",AVE,A,31,1,EA,EA,DZ,,1996/8/12
AVE29-298,"MARKER,PERM.STAY SHARP,BK",AVE,A,31,1,EA,EA,DZ,,1996/8/12
AVE29-696,"MARKER,PERM.DUAL SHARP,BE",AVE,A,31,6,EA,EA,DZ,,1996/8/12
AVE29-697,"MARKER,PERM.DUAL SHARP,RD",AVE,A,31,1,EA,EA,DZ,,1996/8/12
AVE29-698,"MARKER,PERM.DUAL SHARP,BK",AVE,A,31,1,EA,EA,DZ,,1996/8/12
AVE29639,"MARKER,DUAL SHARP,ASST.",AVE,A,31,1,PK,EA,PK,,
AVE31-098,"BOOK,NOTE,COLG RUL,1SUB,AST",AVE,A,31,7,EA,EA,,,1995/4/2
AVE31-099,"BOOK,NOTE,COLG RUL,3SUB,AST",AVE,A,31,7,EA,EA,,,1995/4/2
AVE31-120,"NOTEBOOK,WRBND,60 SH,3X5",AVE,A,31,8,EA,EA,BX,,1995/4/2
AVE31-186,"BOOK,NOTE,COLG RUL,1SUB,AST",AVE,A,31,7,EA,EA,BX,,1995/4/2
AVE31-192,"BOOK,120SH,3SUB,2PKT,ASST",AVE,A,31,8,EA,EA,,,1995/4/2
AVE31-364,"BOOK,NOT,3SUB,9.5X6 3/8,AST",AVE,A,31,8,EA,EA,,,1995/4/2
AVE31-376,"BOOK,NOTE,COL RUL,4SUB,ASST",AVE,A,31,8,EA,EA,,,1995/4/2
AVE31-384,"BOOK,NOTE,COLLEGE RULE,ASST",AVE,A,31,9,EA,EA,,,1995/4/2
AVE31-672,"BOOK,RECYCLED,WB,1SUB,WINE",AVE,A,31,9,EA,EA,,,1995/4/2
AVE31-674,"BOOK,RECYCLED,WB,1SUB,TEAL",AVE,A,31,9,EA,EA,,,1995/4/2
AVE31-678,"BOOK,RECYCLED,WB,3SUB,TEAL",AVE,A,31,9,EA,EA,,,1995/4/2
AVE31-983,"BOOK,NOTE,PSBD,WIDE,11X8.5",AVE,A,31,10,EA,EA,BX,,1995/4/2
AVE31-987,"BOOK,NOTE,COL RULE,1SUB,AST",AVE,A,31,10,EA,EA,BX,,1995/4/2
AVE32-971,"LABEL,FILE FLDR,TAB,WHITE",AVE,A,36,30,PK,EA,PK,,1995/4/2
AVE33-002,"BOOK,NOTE,7.75X5,NARRULE,BN",AVE,A,31,10,EA,EA,BX,,1995/4/2
AVE33-004,"BOOK,NOTE,8.25X6-7/8,NAR,BN",AVE,A,31,11,EA,EA,BX,,1995/4/2
AVE33-008,"BOOK,NOTE,10X8,NAR RULE,BN",AVE,A,31,11,EA,EA,BX,,1995/4/2
AVE33-068,"BOOK,NOTE,COLLEGE RULE,BN",AVE,A,31,11,EA,EA,BX,,1995/4/2
AVE33-186,"BOOK,NOTE,COL RUL,4SUB,ASST",AVE,A,31,11,EA,EA,,,1995/4/2
AVE33-197,"BOOK,NOTE,COL RULE,5SUB,AST",AVE,A,31,12,EA,EA,,,1995/4/2
AVE33-360,"BOOK,NOTE,3SUB,9.5X6,BN",AVE,A,31,12,EA,EA,,,1995/4/2
AVE33-386,"BOOK,NOTE,COL RULE,3SUB,BN",AVE,A,31,13,EA,EA,,,1995/4/2
AVE33-502,"BOOK,NOTE,7.75X5,1SUB,ASST",AVE,A,31,13,EA,EA,BX,,1995/4/2
AVE33-706,"BOOK,NOTE,COL RULE,1SUB,AST",AVE,A,31,13,EA,EA,BX,,1995/4/2
AVE33-709,"BOOK,NOTE,COL RULE,1SUB,AST",AVE,A,31,14,EA,EA,BX,,1995/4/2
AVE33-735,"LABEL,ADDRESS,BLUE,5.5X3,25",AVE,A,31,14,PK,EA,PK,,1995/4/2
AVE33-981,"BOOK,NOTE,NAR RULE,1SUB,AST",AVE,A,31,14,EA,EA,BX,,1995/4/2
AVE33-986,"BOOK,NOTE,COL RULE,1SUB,AST",AVE,A,31,15,EA,EA,BX,,1995/4/2
AVE33-988,"BOOK,RECORD/ROLL/CLASS,BN",AVE,A,31,15,EA,EA,BX,,1995/4/2
AVE33-990,"BOOK,CLASS RECORD,9.5X5.75",AVE,A,31,15,EA,EA,,,1995/4/2
AVE33-995,"BOOK,PLAN TEACHER,WB,11X8.5",AVE,A,31,15,EA,EA,PK,,1995/4/2
AVE36-746,"BOOK,STENO,GREGG 26,6X9",AVE,A,31,16,EA,EA,DZ,,1995/4/2
AVE41206,"REFILL,LSR,PPR,3-3/4X6-3/4",AVE,A,37,6,PK,SH,PK,,1995/4/2
AVE41256,"PAGES,LASER",AVE,A,37,6,PK,SH,PK,,1995/4/2
AVE41307,"REFILL,LSR,PPR,5-1/2X8-1/2",AVE,A,37,6,PK,SH,PK,,1995/4/2
AVE41357,"PAGES,LASER",AVE,A,37,6,PK,SH,PK,,1995/4/2
AVE42-182,"PAD,GUN,COMPUTA'N,LTR,BUF",AVE,A,31,17,EA,EA,,,1995/4/2
AVE42-381,"PAD,GUM,COMPUTA'N,LTR,GRN",AVE,A,31,17,EA,EA,,,1995/4/30
AVE42-382,"PAD,GUM,COMPUTA'N,LTR,GRN",AVE,A,31,17,EA,EA,,,1995/4/2
AVE42-383,"PAD,DATA,12 COL,8.5X11,50SH",AVE,A,31,18,EA,EA,,,1995/4/2
AVE42-389,"PAD,GUM,COMPUTA'N,LTR,GRN",AVE,A,31,18,EA,EA,,,1995/4/2
AVE42-480,"PAD,QUAD,8.5X11,10SQ/IN,50S",AVE,A,31,18,EA,EA,,,1995/4/2
AVE42-484,"PAD,QUAD,8.5X11,4SQ/IN,50SH",AVE,A,31,18,EA,EA,,,1995/4/2
AVE42-485,"PAD,QUAD,8.5X11,5SQ/IN,50SH",AVE,A,31,19,EA,EA,,,1995/4/2
AVE42-486,"PAD,QUAD,8.5X11,6SQ/IN,50SH",AVE,A,31,19,EA,EA,,,1995/4/2
AVE42-488,"PAD,QUAD,8.5X11,8SQ/IN,50SH",AVE,A,31,19,EA,EA,,,1995/4/2
AVE42-901,"NOTEBOOK,WIRELESS,RCY,C/R,W",AVE,A,31,20,EA,EA,,,1995/4/2
AVE43-460,"BOOK,COMP,WIDE RUL,10X7-7/8",AVE,A,31,21,EA,EA,,,1995/4/2
AVE43-461,"BOOK,COMP,COLG RUL,10X7-7/8",AVE,A,31,21,EA,EA,,,1995/4/2
AVE43-475,"BOOK,COMP,QUAD 5X5,10X7-7/8",AVE,A,31,21,EA,EA,,,1995/4/2
AVE43-481,"BOOK,COMP,COLG RUL,11X8-3/8",AVE,A,31,22,EA,EA,,,1995/4/2
AVE43-644,"BOOK,NOTE,LAB,QUAD,11X9.25",AVE,A,31,22,EA,EA,,,1995/4/2
AVE43-648,"BOOK,NOTE,LAB,QD,11.75X9.25",AVE,A,31,22,EA,EA,,,1995/4/2
AVE45-104,"PAD,COLUMNAR,4 COL,8.5X14",AVE,A,31,22,EA,EA,,,1995/4/2
AVE45-110,"PAD,COLUMNAR,10 COL,14X8.5",AVE,A,31,22,EA,EA,,,1995/4/2
AVE45-112,"PAD,COLUMNAR,12 COL,14X8.5",AVE,A,31,22,EA,EA,,,1995/4/2
AVE45-113,"PAD,COLUMNAR,13 COL,14X8.5",AVE,A,31,22,EA,EA,,,1995/4/2
AVE45-116,"PAD,COLUMNAR,16 COL,17X11",AVE,A,31,22,EA,EA,,,1995/4/2
AVE45-600,"PAD,LGL,11X8.5,DRAFT.REPORT",AVE,A,31,23,EA,EA,,,1995/5/28
AVE45-602,"PAD,ANALYSIS,11X8.5,2-COLUM",AVE,A,31,23,EA,EA,,,1995/4/2
AVE45-603,"PAD,ANALYSIS,11X8.5,3-COLUM",AVE,A,31,23,EA,EA,,,1995/4/2
AVE45-604,"PAD,ANALYSIS,11X8.5,4-COLUM",AVE,A,31,23,EA,EA,,,1995/4/2
AVE45-605,"PAD,ANALYSIS,11X8.5,5-COLUM",AVE,A,31,24,EA,EA,,,1995/4/2
AVE45-606,"PAD,ANALYSIS,11X8.5,6-COLUM",AVE,A,31,24,EA,EA,,,1995/4/2
AVE45-607,"PAD,ANALYSIS,11X8.5,7-COLUM",AVE,A,31,24,EA,EA,,,1995/4/2
AVE45-608,"PAD,ANALYSIS,11X8.5,8-COLUM",AVE,A,31,24,EA,EA,,,1995/4/2
AVE45-612,"PAD,ANALYSIS,11X8.5,4-8.COL",AVE,A,31,24,EA,EA,,,1995/4/2
AVE45-613,"PAD,ANALYSIS,11X16-3/8,13 C",AVE,A,31,24,EA,EA,,,1995/4/2
AVE45-618,"PAD,ANALYSIS,11X24.25,18 CO",AVE,A,31,24,EA,EA,,,1995/4/2
AVE45-625,"PAD,ANALYSIS,11X24.25,25 CO",AVE,A,31,24,EA,EA,,,1995/4/2
AVE45-800,"PAD,LGL,8.5X14,DRAFT.REPORT",AVE,A,31,24,EA,EA,,,1995/4/2
AVE45-804,"PAD,ANALYSIS,8.5X14,4-COLUM",AVE,A,31,25,EA,EA,,,1995/4/2
AVE45-806,"PAD,ANALYSIS,8.5X14,6-COLUM",AVE,A,31,25,EA,EA,,,1995/4/2
AVE45-807,"PAD,ANALYSIS,8.5X14,7-COLUM",AVE,A,31,25,EA,EA,,,1995/4/2
AVE45-812,"PAD,ANALYSIS,14X17,12-COLUM",AVE,A,31,25,EA,EA,,,1995/4/2
AVE45-813,"PAD,ANALYSIS,14X17,13-COLUM",AVE,A,31,25,EA,EA,,,1995/4/30
AVE47000,"COVER,REPRT,POLYFLX,KM47000",AVE,D,17,5,EA,EA,BX,,1995/4/2
AVE47001,"COVER,REPRT,POLYFLX,KM47001",AVE,D,17,5,EA,EA,BX,,1995/4/2
AVE47003,"COVER,REPRT,POLYFLX,KM47003",AVE,D,17,6,EA,EA,BX,,1995/4/30
AVE47004,"COVER,REPRT,POLYFLX,KM47004",AVE,D,17,6,EA,EA,BX,,1995/4/2
AVE47142,"BOOK,TEL CALL REC,11X5.75",AVE,A,36,33,EA,EA,BX,,1995/4/2
AVE47153,"BOOK,CALL,IN/OUT,11X8.5",AVE,A,37,9,EA,EA,BX,,1995/4/2
AVE47183,"BOOK,PHONE MEMO,11X5.75",AVE,A,36,34,EA,EA,BX,,1995/4/2
AVE47215,"BOOK,PHONE MEMO,11X5.75",AVE,A,37,9,EA,EA,BX,,1995/4/2
AVE47216,"BOOK,PHONE MEMO,11X5.75",AVE,A,37,9,EA,EA,BX,,1995/4/2
AVE47296,"BOOKLET,PHONE,MESSAGE,4X6",AVE,A,37,9,EA,EA,BX,,1995/4/2
AVE47299,"BOOK,WYWO,11X8.5",AVE,A,37,15,EA,EA,BX,,1995/4/2
AVE47307,"BOOK,MESSAGE,WYWO,11X8.5",AVE,A,37,15,EA,EA,BX,,1995/4/2
AVE47310,"PAD,WYWO,5.5X8.5",AVE,A,37,9,EA,EA,PK,,1995/4/30
AVE47311,"PHONE MEMO RECORD,5.5X6",AVE,A,37,9,EA,EA,PK,,1995/4/30
AVE47716,"CUSTOM RPT CVR,SIGNAT,W/BAR",AVE,A,35,7,EA,EA,PK,,1997/2/10
AVE47717,"PAPER EMBOSSED RPT CVR,GRAY",AVE,A,35,7,EA,EA,PK,,1997/1/27
AVE47718,"PAPER EMBOSSED RPT CVR,BURG",AVE,A,35,7,EA,EA,PK,,
AVE47719,"PAPER EMBOSSED RPT CVR,BLUE",AVE,A,35,7,EA,EA,PK,,1996/11/4
AVE47720,"CUSTOM RPT CVR,WINDOW,BLUE",AVE,A,35,7,EA,EA,PK,,1996/10/14
AVE47721,"CUSTOM RPT CVR,WINDOW,BLACK",AVE,A,35,7,EA,EA,PK,,1997/2/10
AVE47722,"CUSTOM RPT CVR,WINDOW,BURGY",AVE,A,35,7,EA,EA,PK,,1997/1/27
AVE47723,"FOLDOVER PRTFLO,RPT COV,BLK",AVE,A,35,7,EA,EA,PK,,1996/11/11
AVE47724,"FOLDOVER PRFTLO,RPTCVR,BURG",AVE,A,35,7,EA,EA,PK,,1997/1/6
AVE47725,"FOLDOVER PRTFLO,RPT CVR,BE",AVE,A,35,7,PK,EA,PK,,1997/1/20
AVE50-226,"BOOK,MESSAGE,AVE-47310",AVE,A,37,9,EA,EA,PK,,1996/12/2
AVE53-108,"BOOK,LAB,5""QUAD.RULED,10X8",AVE,A,31,25,EA,EA,,,1995/4/2
AVE56-011,"BOOK,RECORD,150 PGS,12X7",AVE,A,31,26,EA,EA,,,1995/4/2
AVE56-031,"BOOK,RECORD,300 PGS,12X7",AVE,A,31,26,EA,EA,,,1995/4/2
AVE56-111,"BOOK,MARG,150 PG,12.25X7.25",AVE,A,31,26,EA,EA,,,1995/4/2
AVE56-112,"BOOK,JOUR,150 PG,12.25X7.25",AVE,A,31,26,EA,EA,,,1995/4/2
AVE56-115,"BOOK,SEL,150 PG,12.25X7.25",AVE,A,31,27,EA,EA,,,1995/4/2
AVE56-131,"BOOK,MARG,300 PG,12.25X7.25",AVE,A,31,27,EA,EA,,,1995/4/2
AVE56-132,"BOOK,JRNL,300 PG,12.25X7.25",AVE,A,31,27,EA,EA,,,1995/4/2
AVE56-151,"BOOK,MARG,500 PG,12.25X7.25",AVE,A,31,27,EA,EA,,,1995/4/2
AVE56-211,"BOOK,RECORD,150 PG,9.75X7.7",AVE,A,31,27,EA,EA,,,1995/4/2
AVE56-231,"BOOK,RECORD,300 PG,9.75X7.7",AVE,A,31,27,EA,EA,,,1995/4/2
AVE56-301,"BOOK,RECORD,80PGS,9X7,BLUE",AVE,A,31,28,EA,EA,,,1995/4/2
AVE56-302,"BOOK,2 COL,80 PGS,9X7,BLUE",AVE,A,31,28,EA,EA,,,1995/4/30
AVE56-303,"BOOK,3 COL,80 PGS,9X7,BLUE",AVE,A,31,28,EA,EA,,,1995/4/2
AVE56-304,"BOOK,4 COL,80 PGS,9X7,BLUE",AVE,A,31,28,EA,EA,,,1995/4/2
